genome.genome_id	genome.genome_name	genome.antimicrobial_resistance	genome.antimicrobial_resistance_evidence
573.54079	Klebsiella pneumoniae X4723	Susceptible::Resistant	Computational Method
573.54080	Klebsiella pneumoniae X4724	Susceptible::Resistant	Computational Method
573.54081	Klebsiella pneumoniae X1097	Resistant::Susceptible	Computational Method
573.54082	Klebsiella pneumoniae X4722	Susceptible::Resistant	Computational Method
573.54083	Klebsiella pneumoniae X1087	Susceptible::Resistant	Computational Method
573.54084	Klebsiella pneumoniae X1090	Resistant::Susceptible	Computational Method
573.54085	Klebsiella pneumoniae C7124	Susceptible::Resistant	Computational Method
573.54086	Klebsiella pneumoniae X4745	Susceptible::Resistant	Computational Method
573.54087	Klebsiella pneumoniae C3699	Susceptible::Resistant	Computational Method
573.54088	Klebsiella pneumoniae X1084	Susceptible::Resistant	Computational Method
573.54089	Klebsiella pneumoniae C4750	Susceptible::Resistant	Computational Method
573.54090	Klebsiella pneumoniae C3698	Susceptible::Resistant	Computational Method
573.54091	Klebsiella pneumoniae C3697	Susceptible::Resistant	Computational Method
573.54092	Klebsiella pneumoniae C3050	Susceptible::Resistant	Computational Method
573.54093	Klebsiella pneumoniae C1865	Susceptible::Resistant	Computational Method
573.54094	Klebsiella pneumoniae C2613	Susceptible::Resistant	Computational Method
573.54095	Klebsiella pneumoniae C1370	Susceptible::Resistant	Computational Method
573.54096	Klebsiella pneumoniae C1496	Susceptible::Resistant	Computational Method
573.54097	Klebsiella pneumoniae C1771	Susceptible::Resistant	Computational Method
573.54098	Klebsiella pneumoniae ATCC S52	Susceptible	Computational Method
573.54099	Klebsiella pneumoniae KLW2	Susceptible::Resistant	Computational Method
573.54100	Klebsiella pneumoniae FPL9	Susceptible::Resistant	Computational Method
573.54101	Klebsiella pneumoniae PN-013-E3-S02_Kleb_pneumo_blue	Susceptible::Resistant	Computational Method
573.54102	Klebsiella pneumoniae FL133	Susceptible::Resistant	Computational Method
573.54103	Klebsiella pneumoniae FL212_1	Susceptible::Resistant	Computational Method
573.54104	Klebsiella pneumoniae 2NEF120_1	Susceptible::Resistant	Computational Method
573.54105	Klebsiella pneumoniae FL172	Susceptible::Resistant	Computational Method
573.54106	Klebsiella pneumoniae PK-542	Susceptible	Computational Method
573.54107	Klebsiella pneumoniae PK-565	Susceptible	Computational Method
573.54108	Klebsiella pneumoniae PK-526	Susceptible::Resistant	Computational Method
573.54109	Klebsiella pneumoniae PK-552	Susceptible::Resistant	Computational Method
573.54110	Klebsiella pneumoniae PK-538	Susceptible::Resistant	Computational Method
573.54111	Klebsiella pneumoniae PK-550	Susceptible	Computational Method
573.54112	Klebsiella pneumoniae PK-524	Susceptible::Resistant	Computational Method
573.54113	Klebsiella pneumoniae PK-530	Susceptible::Resistant	Computational Method
573.54114	Klebsiella pneumoniae PK-544	Susceptible::Resistant	Computational Method
573.54115	Klebsiella pneumoniae PK-527	Susceptible::Resistant	Computational Method
573.54116	Klebsiella pneumoniae PK518	Susceptible::Resistant	Computational Method
573.54117	Klebsiella pneumoniae PK508	Susceptible	Computational Method
573.54118	Klebsiella pneumoniae PK-543	Susceptible	Computational Method
573.54119	Klebsiella pneumoniae PK516	Susceptible::Resistant	Computational Method
573.54120	Klebsiella pneumoniae PK514	Susceptible::Resistant	Computational Method
573.54121	Klebsiella pneumoniae PK515	Susceptible::Resistant	Computational Method
573.54122	Klebsiella pneumoniae PK507	Susceptible::Resistant	Computational Method
573.54123	Klebsiella pneumoniae PK500	Susceptible::Resistant	Computational Method
573.54124	Klebsiella pneumoniae PK501	Susceptible::Resistant	Computational Method
573.54125	Klebsiella pneumoniae PK513	Susceptible	Computational Method
573.54126	Klebsiella pneumoniae PK512	Susceptible	Computational Method
573.54127	Klebsiella pneumoniae PK-545	Susceptible::Resistant	Computational Method
573.54128	Klebsiella pneumoniae PK506	Susceptible::Resistant	Computational Method
573.54129	Klebsiella pneumoniae PK-553	Susceptible	Computational Method
573.54130	Klebsiella pneumoniae PK-540	Susceptible::Resistant	Computational Method
573.54131	Klebsiella pneumoniae PK-555	Susceptible::Resistant	Computational Method
573.54132	Klebsiella pneumoniae PK-547	Susceptible	Computational Method
573.54133	Klebsiella pneumoniae PK-551	Susceptible::Resistant	Computational Method
573.54134	Klebsiella pneumoniae PK-537	Susceptible::Resistant	Computational Method
573.54135	Klebsiella pneumoniae PK502	Susceptible	Computational Method
573.54136	Klebsiella pneumoniae PK509	Susceptible	Computational Method
573.54137	Klebsiella pneumoniae PK-522	Susceptible::Resistant	Computational Method
573.54138	Klebsiella pneumoniae PK510	Susceptible::Resistant	Computational Method
573.54139	Klebsiella pneumoniae PK520	Susceptible::Resistant	Computational Method
573.54140	Klebsiella pneumoniae PK-568	Susceptible::Resistant	Computational Method
573.54141	Klebsiella pneumoniae PK517	Susceptible	Computational Method
573.54142	Klebsiella pneumoniae PK-549	Susceptible	Computational Method
573.54143	Klebsiella pneumoniae PK-558	Susceptible::Resistant	Computational Method
573.54144	Klebsiella pneumoniae PK-559	Susceptible::Resistant	Computational Method
573.54145	Klebsiella pneumoniae PK-541	Susceptible	Computational Method
573.54146	Klebsiella pneumoniae AUH_KP_2022_1	Susceptible::Resistant	Computational Method
573.54147	Klebsiella pneumoniae CRKP	Resistant::Susceptible	Computational Method
573.54148	Klebsiella pneumoniae T-hvKP	Susceptible	Computational Method
573.54149	Klebsiella pneumoniae BY221	Susceptible::Resistant	Computational Method
573.54150	Klebsiella pneumoniae BY11	Resistant::Susceptible	Computational Method
573.54151	Klebsiella pneumoniae ID_1331_21	Susceptible::Resistant	Computational Method
573.54152	Klebsiella pneumoniae ID_1303_21	Susceptible::Resistant	Computational Method
573.54153	Klebsiella pneumoniae ID_1190_21	Susceptible::Resistant	Computational Method
573.54154	Klebsiella pneumoniae ID_1201_21	Resistant::Susceptible	Computational Method
573.54155	Klebsiella pneumoniae ID_0950_21	Susceptible::Resistant	Computational Method
573.54156	Klebsiella pneumoniae ID_1243_21	Resistant::Susceptible	Computational Method
573.54157	Klebsiella pneumoniae ID_1174_21	Susceptible::Resistant	Computational Method
573.54158	Klebsiella pneumoniae ID_0989_21	Resistant::Susceptible	Computational Method
573.54159	Klebsiella pneumoniae ID_1094_21	Susceptible::Resistant	Computational Method
573.54160	Klebsiella pneumoniae ID_1102_21	Susceptible::Resistant	Computational Method
573.54161	Klebsiella pneumoniae ID_1383_21	Susceptible::Resistant	Computational Method
573.54162	Klebsiella pneumoniae ID_1059_21	Susceptible::Resistant	Computational Method
573.54163	Klebsiella pneumoniae ID_1042_21	Resistant::Susceptible	Computational Method
573.54164	Klebsiella pneumoniae ID_1019_21	Susceptible::Resistant	Computational Method
573.54165	Klebsiella pneumoniae ID_1027_21	Resistant::Susceptible	Computational Method
573.54166	Klebsiella pneumoniae ID_0987_21	Susceptible::Resistant	Computational Method
573.54167	Klebsiella pneumoniae ID_1000_21	Susceptible::Resistant	Computational Method
573.54168	Klebsiella pneumoniae ID_1264_21	Susceptible::Resistant	Computational Method
573.54169	Klebsiella pneumoniae ID_1248_21	Susceptible::Resistant	Computational Method
573.54170	Klebsiella pneumoniae ID_1258_21	Susceptible::Resistant	Computational Method
573.54171	Klebsiella pneumoniae ID_0981_21	Resistant::Susceptible	Computational Method
573.54172	Klebsiella pneumoniae ID_0891_21	Susceptible::Resistant	Computational Method
573.54173	Klebsiella pneumoniae ID_0908_21	Susceptible::Resistant	Computational Method
573.54174	Klebsiella pneumoniae ID_0725_21	Resistant	Computational Method
573.54175	Klebsiella pneumoniae ID_1369A_21	Resistant::Susceptible	Computational Method
573.54176	Klebsiella pneumoniae PS_misc8	Susceptible::Resistant	Computational Method
573.54177	Klebsiella pneumoniae PS_misc7	Susceptible::Resistant	Computational Method
573.54178	Klebsiella pneumoniae PS_misc6	Susceptible::Resistant	Computational Method
573.54179	Klebsiella pneumoniae PS_misc3	Susceptible::Resistant	Computational Method
573.54180	Klebsiella pneumoniae PS_misc2	Susceptible::Resistant	Computational Method
573.54181	Klebsiella pneumoniae PS_Kpn41	Susceptible::Resistant	Computational Method
573.54182	Klebsiella pneumoniae PS_Kpn40	Resistant::Susceptible	Computational Method
573.54183	Klebsiella pneumoniae PS_Kpn39	Susceptible::Resistant	Computational Method
573.54184	Klebsiella pneumoniae PS_Kpn37	Resistant::Susceptible	Computational Method
573.54185	Klebsiella pneumoniae PS_Kpn38	Resistant::Susceptible	Computational Method
573.54186	Klebsiella pneumoniae PS_Kpn36	Susceptible::Resistant	Computational Method
573.54187	Klebsiella pneumoniae PS_Kpn35	Resistant::Susceptible	Computational Method
573.54188	Klebsiella pneumoniae PS_Kpn33	Resistant::Susceptible	Computational Method
573.54189	Klebsiella pneumoniae PS_Kpn32	Susceptible::Resistant	Computational Method
573.54190	Klebsiella pneumoniae PS_Kpn31	Resistant::Susceptible	Computational Method
573.54191	Klebsiella pneumoniae PS_Kpn30	Susceptible::Resistant	Computational Method
573.54192	Klebsiella pneumoniae PS_Kpn27	Resistant::Susceptible	Computational Method
573.54193	Klebsiella pneumoniae PS_Kpn25	Susceptible::Resistant	Computational Method
573.54194	Klebsiella pneumoniae PS_Kpn28	Susceptible::Resistant	Computational Method
573.54195	Klebsiella pneumoniae PS_Kpn26	Susceptible::Resistant	Computational Method
573.54196	Klebsiella pneumoniae PS_Kpn29	Resistant::Susceptible	Computational Method
573.54197	Klebsiella pneumoniae PS_Kpn15	Susceptible::Resistant	Computational Method
573.54198	Klebsiella pneumoniae PS_Kpn16	Susceptible::Resistant	Computational Method
573.54199	Klebsiella pneumoniae PS_Kpn13	Resistant::Susceptible	Computational Method
573.54200	Klebsiella pneumoniae PS_Kpn24	Resistant::Susceptible	Computational Method
573.54201	Klebsiella pneumoniae PS_Kpn14	Resistant::Susceptible	Computational Method
573.54202	Klebsiella pneumoniae PS_Kpn11	Resistant::Susceptible	Computational Method
573.54203	Klebsiella pneumoniae PS_Kpn12	Susceptible::Resistant	Computational Method
573.54204	Klebsiella pneumoniae PS_Kpn7	Resistant::Susceptible	Computational Method
573.54205	Klebsiella pneumoniae PS_Kpn10	Resistant::Susceptible	Computational Method
573.54206	Klebsiella pneumoniae PS_Kpn9	Resistant::Susceptible	Computational Method
573.54207	Klebsiella pneumoniae ID_0738_21	Resistant::Susceptible	Computational Method
573.54208	Klebsiella pneumoniae ID_0940_21	Susceptible::Resistant	Computational Method
573.54209	Klebsiella pneumoniae ID_0985_21	Susceptible::Resistant	Computational Method
573.54210	Klebsiella pneumoniae ID_0772_21	Resistant::Susceptible	Computational Method
573.54211	Klebsiella pneumoniae ID_0734_21	Susceptible::Resistant	Computational Method
573.54212	Klebsiella pneumoniae ID_0951_21	Susceptible::Resistant	Computational Method
573.54213	Klebsiella pneumoniae ID_0909_21	Susceptible::Resistant	Computational Method
573.54214	Klebsiella pneumoniae ID_0959_21	Resistant::Susceptible	Computational Method
573.54215	Klebsiella pneumoniae ID_0357_21	Resistant::Susceptible	Computational Method
573.54216	Klebsiella pneumoniae ID_0407_21	Resistant::Susceptible	Computational Method
573.54217	Klebsiella pneumoniae ID_0384_21	Resistant::Susceptible	Computational Method
573.54218	Klebsiella pneumoniae ID_0302_21	Susceptible::Resistant	Computational Method
573.54219	Klebsiella pneumoniae ID_0378_21	Resistant::Susceptible	Computational Method
573.54220	Klebsiella pneumoniae ID_0366_21	Susceptible::Resistant	Computational Method
573.54221	Klebsiella pneumoniae ID_0232_21	Resistant	Computational Method
573.54222	Klebsiella pneumoniae ID_0290_21	Susceptible::Resistant	Computational Method
573.54223	Klebsiella pneumoniae ID_0227_21	Susceptible::Resistant	Computational Method
573.54224	Klebsiella pneumoniae ID_0278_21	Susceptible::Resistant	Computational Method
573.54225	Klebsiella pneumoniae ID_0239_21	Susceptible::Resistant	Computational Method
573.54226	Klebsiella pneumoniae ID_0172_21	Susceptible::Resistant	Computational Method
573.54227	Klebsiella pneumoniae ID_0269_21	Resistant::Susceptible	Computational Method
573.54228	Klebsiella pneumoniae ID_0242_22	Susceptible::Resistant	Computational Method
573.54229	Klebsiella pneumoniae ID_0188_21	Resistant::Susceptible	Computational Method
573.54230	Klebsiella pneumoniae ID_0208_21	Susceptible::Resistant	Computational Method
573.54231	Klebsiella pneumoniae ID_0079_21	Resistant::Susceptible	Computational Method
573.54232	Klebsiella pneumoniae ID_0187_21	Susceptible::Resistant	Computational Method
573.54233	Klebsiella pneumoniae ID_0186_21	Susceptible::Resistant	Computational Method
573.54234	Klebsiella pneumoniae ID_0048_22	Susceptible::Resistant	Computational Method
573.54235	Klebsiella pneumoniae ID_0016_22	Resistant::Susceptible	Computational Method
573.54236	Klebsiella pneumoniae ID_0185_21	Susceptible::Resistant	Computational Method
573.54237	Klebsiella pneumoniae ID_0011_21	Resistant	Computational Method
573.54238	Klebsiella pneumoniae ID_0160_21	Susceptible::Resistant	Computational Method
573.54239	Klebsiella pneumoniae ID_0080_22	Susceptible::Resistant	Computational Method
573.54240	Klebsiella pneumoniae ID_0142_21	Susceptible::Resistant	Computational Method
573.54241	Klebsiella pneumoniae ID_0143_21	Susceptible::Resistant	Computational Method
573.54242	Klebsiella pneumoniae ID_0108_21	Resistant::Susceptible	Computational Method
573.54243	Klebsiella pneumoniae ID_0003_22	Susceptible::Resistant	Computational Method
573.54244	Klebsiella pneumoniae ID_0081_21	Resistant::Susceptible	Computational Method
573.54245	Klebsiella pneumoniae ID_0890_21	Susceptible::Resistant	Computational Method
573.54246	Klebsiella pneumoniae ID_0677_21	Susceptible::Resistant	Computational Method
573.54247	Klebsiella pneumoniae ID_0662_21	Susceptible::Resistant	Computational Method
573.54248	Klebsiella pneumoniae ID_0727_21	Resistant::Susceptible	Computational Method
573.54249	Klebsiella pneumoniae ID_0830_21	Susceptible::Resistant	Computational Method
573.54250	Klebsiella pneumoniae ID_0518_21	Susceptible::Resistant	Computational Method
573.54251	Klebsiella pneumoniae ID_0566_21	Susceptible::Resistant	Computational Method
573.54252	Klebsiella pneumoniae ID_0426_21	Resistant::Susceptible	Computational Method
573.54253	Klebsiella pneumoniae ID_0698_22	Resistant::Susceptible	Computational Method
573.54254	Klebsiella pneumoniae ID_0712_21	Susceptible::Resistant	Computational Method
573.54255	Klebsiella pneumoniae ID_0321_22	Susceptible::Resistant	Computational Method
573.54256	Klebsiella pneumoniae ID_0692_21	Susceptible::Resistant	Computational Method
573.54257	Klebsiella pneumoniae ID_0482_21	Resistant::Susceptible	Computational Method
573.54258	Klebsiella pneumoniae ID_0516_21	Resistant::Susceptible	Computational Method
573.54259	Klebsiella pneumoniae ID_0614_21	Susceptible::Resistant	Computational Method
573.54260	Klebsiella pneumoniae ID_0451_21	Resistant::Susceptible	Computational Method
573.54261	Klebsiella pneumoniae ID_0631_21	Resistant::Susceptible	Computational Method
573.54262	Klebsiella pneumoniae ID_0592_21	Susceptible::Resistant	Computational Method
573.54263	Klebsiella pneumoniae ID_0610_21	Susceptible::Resistant	Computational Method
573.54264	Klebsiella pneumoniae ID_0440_21	Susceptible::Resistant	Computational Method
573.54265	Klebsiella pneumoniae ID_0591_21	Resistant::Susceptible	Computational Method
573.54266	Klebsiella pneumoniae ID_0469_21	Resistant::Susceptible	Computational Method
573.54267	Klebsiella pneumoniae ID_0177_21	Resistant::Susceptible	Computational Method
573.54268	Klebsiella pneumoniae ID_0454_21	Susceptible::Resistant	Computational Method
